Unnamed: 0,Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Name,Collision Type,Circumstance_Category,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Person ID,Drivers License State,Vehicle ID,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Vehicle Make,Latitude,Longitude,Vehicle Model,hour,Crash_year,Crash_month,Crash_day,Crash_hour,Crash_day_name,Crash_date,Crash_week
1045,MCP3423002B,250041275,Montgomery_County_Police,Property Damage Crash,2025-09-07 20:19:00,Maryland_State_Route,NEW HAMPSHIRE AVE,LOCKWOOD DR,Head-On,Weather Related,Rain,Wet,Dark - Unknown Lighting,Traffic Signal,None Detected,F9F54EDB-6052-4E3F-BBFA-4BBCDE69AFA5,MD,255F5EC2-9558-452F-9D18-B4503EA48175,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,West,35.0,No,No,2019,DODGE,39.03971708,-76.99051448,Durango_Dodge,20,2025,9,7,20,Sunday,2025-09-07,36
1046,MCP3408001S,250039778,Montgomery_County_Police,Injury Crash,2025-09-05 09:15:00,County_Route,PIERCE DR,LEXINGTON DR,Single Vehicle,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,7088E1DA-A57A-4FD9-9B36-BCFF16ABA040,MD,EA58CED3-43EA-4C56-8191-8664A4008BEF,Eleven O Clock,PassengerCar,MakingRightTurn,Southbound,25.0,No,No,2016,NISSAN,39.02012244,-77.01058555,Altima_Nissan,9,2025,9,5,9,Friday,2025-09-05,36
1047,MCP3009008Z,250039792,Montgomery_County_Police,Property Damage Crash,2025-09-05 11:45:00,Maryland_State_Route,GERMANTOWN RD,FREDERICK RD GERMANTOWN RD,Angle Collision,Traffic Control Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,C6E6ADD1-5035-47DB-9A38-2E0F606E9C94,MD,C4CC4F3E-8BA6-433A-B7BA-0C5B655EA78E,Eleven O Clock,PassengerCar,MovingConstantSpeed,Northbound,45.0,No,No,2014,HONDA,39.1921376,-77.24248179,Accord_Honda,11,2025,9,5,11,Friday,2025-09-05,36
1048,MCP32620065,250040514,Montgomery_County_Police,Property Damage Crash,2025-09-09 16:30:00,County_Route,FAIRLAND RD,OCTAGON LA,Sideswipe (Opposite Direction),Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,B5EA5D65-F7E2-46B5-B5D5-04122D94C2DA,MD,332C98DE-2A0D-4DAE-8470-A886CD96A845,Five O Clock,PassengerCar,MakingLeftTurn,Eastbound,40.0,No,No,2015,HONDA,39.07556133,-76.99402533,Accord_Honda,16,2025,9,9,16,Tuesday,2025-09-09,37
1049,MCP33890019,250262413,Montgomery_County_Police,Injury Crash,2025-09-04 12:33:00,County_Route,DALE DR,QUEEN ANNES DR,Rear vs Side,Backing Error,Clear,Dry,Daylight,Traffic Signal,Alcohol Contributed,6E94B996-1298-47B2-9579-8123D4416418,MD,90015041-AA32-469C-99A2-923AA39B08C6,VehicleNotAtScene,PassengerCar,Backing,Northbound,30.0,No,No,2012,HONDA,38.99873689,-77.01742615,Accord_Honda,12,2025,9,4,12,Thursday,2025-09-04,36
1050,MCP3255007D,250040317,Montgomery_County_Police,Property Damage Crash,2025-09-08 16:00:00,County_Route,SECOND AVE,ARLISS ST,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,9B769BB9-3BC9-4C24-9A8F-E55324174793,XX,AFC462AB-3BE7-4476-8F50-0E0CCD3D4528,Eight O Clock,Other,MovingConstantSpeed,Northbound,35.0,No,No,2010,TOYOTA,38.99480967,-77.0305135,Camry_Toyota,16,2025,9,8,16,Monday,2025-09-08,37
1051,EJ79150009,250039260,Gaithersburg_Police_Department,Injury Crash,2025-09-02 13:10:00,Municipality_Route,ONEILL DR,FREDERICK RD (SB/L),Angle Collision,Traffic Control Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,44516415-5095-42A6-ABFD-B7684DD1D3CF,MD,80840A83-6972-4CAF-849D-8402EB20D202,Three O Clock,SportUtilityVehicle,MovingConstantSpeed,Eastbound,40.0,No,No,2021,HONDA,39.12412168,-77.18015578,Civic_Honda,13,2025,9,2,13,Tuesday,2025-09-02,36
1052,MCP9442004G,250040602,Montgomery_County_Police,Property Damage Crash,2025-09-10 07:51:00,Bicycle_Route,HUNGERFORD DR,SKYLARK RD,Sideswipe (Same Direction),Lane Violation,Rain,Wet,Daylight,No Control,None Detected,D6777FAD-22C4-4CF4-B2C4-1D75307DCF5A,MD,985602C0-2097-4118-BFD9-400DA94FC817,Ten O Clock,PassengerCar,Passing,Northbound,35.0,No,No,2018,HONDA,39.18606683,-77.21336867,Accord_Honda,7,2025,9,10,7,Wednesday,2025-09-10,37
1053,MCP2503002B,250040257,Montgomery_County_Police,Property Damage Crash,2025-09-08 11:11:00,County_Route,TOWNE RD,MONTROSE PKWY (WB/L),Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,6BB7AA0B-3362-401B-9C97-6E1A66C9685A,MD,6A56EDED-6C91-49CA-BF54-75BEC6E9768A,Ten O Clock,OtherTruck,StoppedInTrafficLane,Eastbound,40.0,No,No,2021,BMW,39.05202074,-77.11850098,M2_BMW,11,2025,9,8,11,Monday,2025-09-08,37
1054,MCP289200J3,250041711,Montgomery_County_Police,Property Damage Crash,2025-09-16 18:16:00,Maryland_State_Route,GEORGIA AVE,HIGHLAND DR,Angle Collision,Weather Related,Rain,Wet,Daylight,No Control,None Detected,1B0C519A-A50C-4363-A85F-50DA03DEB9E3,MD,9303FEC8-6483-4D75-900E-B85152D0FD15,One O Clock,PassengerCar,MovingConstantSpeed,Eastbound,30.0,No,No,2010,MAZDA,39.0042262,-77.0367597,CX-7_Mazda,18,2025,9,16,18,Tuesday,2025-09-16,38
1056,MCP3271005X,250040493,Montgomery_County_Police,Property Damage Crash,2025-09-09 14:19:00,Maryland_State_Route,CONNECTICUT AVE,WATERWAY CT,Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Daylight,Traffic Signal,None Detected,A0D3F797-EA29-4B52-8C6E-B4697E2031FE,MD,8400D675-7020-40C8-8D17-A82A8C95ABFE,Four O Clock,OtherTruck,SlowingOrStopping,Northbound,35.0,No,No,2025,FORD,39.02712872,-77.07660076,F-450_Ford,14,2025,9,9,14,Tuesday,2025-09-09,37
1057,MCP2730005J,250040401,Montgomery_County_Police,Property Damage Crash,2025-09-09 08:00:00,Maryland_State_Route,FREDERICK RD (SB/L),GLEN AVE,Rear-End (Same Direction),Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,DE4BF4EB-3B59-4061-B1F0-BB00AC0D9BC2,MD,B55F5BD4-EAB0-4EE3-B3E1-46D73BD7A570,Six O Clock,PickupTruck,MakingRightTurn,Southbound,40.0,No,No,2008,RAM,39.180075,-77.23858167,RAM_Ram,8,2025,9,9,8,Tuesday,2025-09-09,37
1058,MCP3068006K,250040039,Montgomery_County_Police,Property Damage Crash,2025-09-06 17:18:00,Spur_Route,COLESVILLE RD,MONTGOMERY LA,Rear-End (Same Direction),Weather Related,Rain,Wet,Daylight,Traffic Signal,None Detected,61F59EE9-3474-4491-9BB4-27373725E587,NY,458D4F63-226C-4F22-AAE4-85AF772EBA71,Six O Clock,SportUtilityVehicle,StoppedInTrafficLane,South,25.0,No,No,2017,HYUNDAI,38.98358483,-77.09446183,Tucson_Hyundai,17,2025,9,6,17,Saturday,2025-09-06,36
1059,MCP3355001S,250040650,Montgomery_County_Police,Property Damage Crash,2025-09-10 12:08:00,US_State_Route,COLESVILLE RD,ARLISS ST,Rear-End (Same Direction),Tailgating,Rain,Wet,Daylight,Traffic Signal,None Detected,3CF24ABB-52E1-421D-AEB3-F0A89D8246D1,MD,908BD3DD-787F-42F2-B970-6952D9870E88,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,40.0,No,No,2015,TOYOTA,38.99910695,-77.02610251,Corolla_Toyota,12,2025,9,10,12,Wednesday,2025-09-10,37
1060,EJ7886004K,250040190,Gaithersburg_Police_Department,Property Damage Crash,2025-09-07 20:34:00,Municipality_Route,N SUMMIT AVE,BROOKS AVE,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,No Control,None Detected,811895CC-FD3B-4490-8ECC-C01AA69DF399,MD,4EA5750E-76D3-43E1-BA1B-242A4FCED490,Eleven O Clock,PassengerCar,MovingConstantSpeed,Northbound,25.0,No,No,2022,TOYOTA,39.14416549,-77.19284942,Corolla_Toyota,20,2025,9,7,20,Sunday,2025-09-07,36
1061,MCP301000C3,250041387,Montgomery_County_Police,Property Damage Crash,2025-09-15 07:34:00,County_Route,GRUBB RD (SB/L),DARNESTOWN RD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,7CF0237A-9DD1-4951-AC4D-49B0157C3BA3,MD,0B447BA5-B7C2-4F30-9FB0-87BDE75797D2,VehicleNotAtScene,PassengerCar,StoppedInTrafficLane,Southbound,30.0,No,No,2018,TOYOTA,38.9945068,-77.05325317,Camry_Toyota,7,2025,9,15,7,Monday,2025-09-15,38
1062,DD56710018,250040731,Rockville_Police_Department,Injury Crash,2025-09-10 18:34:00,Maryland_State_Route,ROCKVILLE PIKE,REDLAND RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,E9DDA9DE-4A37-47D5-81F1-9D46F57D3EB5,MD,071663F9-A0B0-4054-9278-556A8FBD365D,Five O Clock,PassengerCar,MakingUTurn,Southbound,45.0,No,No,2023,SUBARU,39.07666392,-77.13863446,Crosstrek_Subaru,18,2025,9,10,18,Wednesday,2025-09-10,37
1064,MCP3313002T,250041113,Montgomery_County_Police,Property Damage Crash,2025-09-13 05:31:00,Maryland_State_Route,NORBECK RD (WB/L),GEORGIA AVE,Rear vs Side,Driver Inattention,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,DC86CD5A-D013-4ED2-A6F9-CB35BC6E7338,DC,86B394AD-61D4-4B31-AD76-8CF25D22E047,Twelve O Clock,PassengerCar,MovingConstantSpeed,Northbound,45.0,No,No,2015,MERCEDES-BENZ,39.10949845,-77.07578837,C-Class_Mercedes-Benz,5,2025,9,13,5,Saturday,2025-09-13,37
1065,MCP3190006V,250040144,Montgomery_County_Police,Injury Crash,2025-09-07 15:00:00,Maryland_State_Route,WISCONSIN AVE,EAST WEST HWY (PG CO),Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,974E0889-4905-4CE7-9906-4775E3E9AD0B,MD,779D237C-B1D7-41D6-BE66-EAD03D7E9E60,Twelve O Clock,PassengerCar,MakingLeftTurn,Eastbound,2.5,No,No,2017,TOYOTA,39.08936183,-77.06942243,Camry_Toyota,15,2025,9,7,15,Sunday,2025-09-07,36
1066,MCP2203009S,250039625,Montgomery_County_Police,Property Damage Crash,2025-09-03 15:00:00,Maryland_State_Route,FATHER HURLEY BLVD,WAINWRIGHT AVE,Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Daylight,Traffic Signal,None Detected,D87DB6F5-406D-499C-A32B-8DAA0C118181,MD,FF7ABB91-B7E8-4420-9BB8-D61246FCAD48,VehicleNotAtScene,Van - Passenger (&lt;9 Seats),MovingConstantSpeed,Eastbound,2.5,No,No,2011,TOYOTA,39.08913523,-77.04877256,Sienna_Toyota,15,2025,9,3,15,Wednesday,2025-09-03,36
1067,MCP3227006N,250040782,Montgomery_County_Police,Property Damage Crash,2025-09-11 07:36:00,County_Route,LANARK WAY,COLESVILLE RD (SB/L),Other,Right-of-Way Violation,Clear,Wet,Daylight,Traffic Signal,None Detected,C13CC64C-AF19-4AD3-8E16-0ADA07061E20,MD,73EB1B91-F416-4280-96D5-CDB4715B874F,Twelve O Clock,PassengerCar,Accelerating,Unknown,40.0,No,No,2024,FORD,39.01863291,-77.01444495,F-150_Ford,7,2025,9,11,7,Thursday,2025-09-11,37
1068,MCP31260071,250041176,Montgomery_County_Police,Property Damage Crash,2025-09-13 16:22:00,Bicycle_Route,SAM EIG HWY,SAINT CLAIR RD ST CLAIR RD STRINGTOWN RD,Rear vs Side,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,0638C8A5-1338-483B-9401-DC9F0C502874,MD,630C8727-C97E-4442-B23F-CC4E79F064DF,Eleven O Clock,PassengerCar,MovingConstantSpeed,Westbound,35.0,No,No,2000,TOYOTA,39.23932479,-77.27322745,Camry_Toyota,16,2025,9,13,16,Saturday,2025-09-13,37
1069,MCP3358003M,250041146,Montgomery_County_Police,Injury Crash,2025-09-13 13:21:00,Maryland_State_Route,BRADLEY BLVD (SB/L),LAYHILL RD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,7BB6809D-9DF8-4DB2-B05B-4481FBD0093F,ME,AA5114D4-34B7-4957-87C9-7942305E5E4E,VehicleNotAtScene,PassengerCar,Parking,Westbound,35.0,No,No,2014,TOYOTA,38.97827821,-77.09389049,Camry_Toyota,13,2025,9,13,13,Saturday,2025-09-13,37
1070,MCP34380011,250039744,Montgomery_County_Police,Injury Crash,2025-09-05 05:21:00,County_Route,ROCKLEDGE DR,ROCK SPRING DR,Rear vs Side,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Flashing Traffic Signal,None Detected,1CC93E0D-311B-47D5-A75C-73EB37C83436,MD,27BB37E1-5EBD-4534-9AF7-06A90850AFEA,Nine O Clock,PassengerCar,MovingConstantSpeed,South,30.0,No,No,2024,TOYOTA,39.02697437,-77.13239445,RAV4_Toyota,5,2025,9,5,5,Friday,2025-09-05,36
1071,MCP287100CX,250040681,Montgomery_County_Police,Injury Crash,2025-09-10 14:46:00,Maryland_State_Route,ROCKVILLE PIKE,GROSVENOR LA NO NAME,Angle Collision,Weather Related,Cloudy,Wet,Daylight,Traffic Signal,None Detected,16EA1AF8-37BD-4B98-B8E3-8EDD0C8A0365,LA,1790CAB8-FA9A-4D04-87C0-7DFA1A0571B9,Twelve O Clock,SportUtilityVehicle,MovingConstantSpeed,West,35.0,No,No,2015,HYUNDAI,39.02258567,-77.10283983,Tucson_Hyundai,14,2025,9,10,14,Wednesday,2025-09-10,37
1072,EJ7886004K,250040190,Gaithersburg_Police_Department,Property Damage Crash,2025-09-07 20:34:00,Municipality_Route,N SUMMIT AVE,BROOKS AVE,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,No Control,Suspect Alcohol Only,77DF6F5D-B64F-4892-93A4-D267FD8DA7BE,VA,991539DF-CEEC-41FE-9155-4730DAC89D51,Five O Clock,PassengerCar,Passing,Northbound,25.0,No,No,2025,TOYOTA,39.14416549,-77.19284942,Tacoma_Toyota,20,2025,9,7,20,Sunday,2025-09-07,36
1073,MCP3355001S,250040650,Montgomery_County_Police,Property Damage Crash,2025-09-10 12:08:00,US_State_Route,COLESVILLE RD,RAMP 4 FR MD 355 NB TO IS 495 EB,Rear-End (Same Direction),Tailgating,Rain,Wet,Daylight,Traffic Signal,None Detected,AD88F2EA-A6A7-4ECF-94B2-C2B671FDE86A,MD,57151680-4AAE-46B3-9107-5E0F29FE16B1,Six O Clock,SportUtilityVehicle,SlowingOrStopping,Southbound,40.0,No,No,2025,TOYOTA,38.99910695,-77.02610251,RAV4_Toyota,12,2025,9,10,12,Wednesday,2025-09-10,37
1074,MCP289200J3,250041711,Montgomery_County_Police,Property Damage Crash,2025-09-16 18:16:00,Maryland_State_Route,GEORGIA AVE,HIGHLAND DR,Angle Collision,Weather Related,Rain,Wet,Daylight,No Control,None Detected,C8482963-AB95-4A06-BBD4-77BD0F6B4FE7,MD,1E7281DB-32B2-40B3-8336-DEC77715313A,Nine O Clock,PassengerCar,MovingConstantSpeed,West,30.0,No,No,2023,VOLVO,39.0042262,-77.0367597,XC90_Volvo,18,2025,9,16,18,Tuesday,2025-09-16,38
1075,MCP2350000V,250041092,Montgomery_County_Police,Property Damage Crash,2025-09-12 22:37:00,County_Route,PRICE AVE,FERN ST,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,No Control,Suspect Alcohol Only,DDB4452D-DE61-4A4C-9B21-BA5E9593AA2D,MD,4FF49E81-E408-40B8-B302-DAEF64D8CCA4,One O Clock,SportUtilityVehicle,MovingConstantSpeed,Southbound,25.0,No,No,1993,TOYOTA,39.040127,-77.04956817,Camry_Toyota,22,2025,9,12,22,Friday,2025-09-12,37
1076,MCP3407001H,250040567,Montgomery_County_Police,Property Damage Crash,2025-09-09 20:12:00,County_Route,SHAKESPEARE BLVD (WB/L),DAMASCUS RD,Angle Collision,Traffic Control Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,2DA573E6-6776-47CC-8262-5DA70B2C74A8,MD,35F99193-64F1-4128-95EB-F6F278551FE1,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2011,GMC,39.19833358,-77.24495785,Yukon XL_GMC,20,2025,9,9,20,Tuesday,2025-09-09,37
1077,MCP2445007C,250040820,Montgomery_County_Police,Injury Crash,2025-09-11 11:55:00,Maryland_State_Route,OLD HUNDRED RD,FREDERICK RD,Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Daylight,Traffic Signal,None Detected,B0F49297-9822-43AB-94C8-48DF4B6FB910,MD,F4D9CE68-0254-40ED-AA2D-EBEFD2C1955B,Six O Clock,OtherTruck,StoppedInTrafficLane,Northbound,30.0,No,No,2004,FORD,39.28075015,-77.31504009,F-550_Ford,11,2025,9,11,11,Thursday,2025-09-11,37
1078,MCP3068006L,250040314,Montgomery_County_Police,Injury Crash,2025-09-08 15:44:00,Maryland_State_Route,OLD GEORGETOWN RD,DEL RAY AVE,Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,9D07A7E0-4A66-4A74-8984-D05E1F0401D1,MD,D9BF51A2-781D-46BF-B3BE-8444CF6ADA12,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,West,25.0,No,No,2019,CHEVROLET,38.98833627,-77.1002091,Silverado_Chevrolet,15,2025,9,8,15,Monday,2025-09-08,37
1079,MCP34140026,250040823,Montgomery_County_Police,Property Damage Crash,2025-09-11 12:00:00,US_State_Route,GEORGIA AVE,LAYTONIA DR,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,Traffic Signal,None Detected,9CDFA8DA-08BB-4D3F-B616-568C982E8FF6,MD,08CF3C5B-D70D-42C4-923E-2D21F3202F68,Six O Clock,PassengerCar,StoppedInTrafficLane,Northbound,30.0,No,No,2025,ACURA,38.99443517,-77.026622,MDX_Acura,12,2025,9,11,12,Thursday,2025-09-11,37
1080,MCP3396002F,250041208,Montgomery_County_Police,Property Damage Crash,2025-09-13 20:46:00,County_Route,WAYNE AVENUE,SCHUYLER RD,Rear vs Side,Backing Error,Clear,Wet,Dark - Lighted,Traffic Signal,None Detected,7F578785-54CD-43A3-8869-83376B49CA3F,MD,F67E2732-B5DF-4A1D-BBD5-1228B5864A49,Six O Clock,PassengerCar,Backing,Not On Roadway,2.5,No,No,2009,HONDA,39.05199632,-77.04937514,Civic_Honda,20,2025,9,13,20,Saturday,2025-09-13,37
1081,MCP284600BQ,250040466,Montgomery_County_Police,Property Damage Crash,2025-09-09 12:00:00,Maryland_State_Route,FREDERICK RD,MARYLAND AVE,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,96EF2698-225D-4437-9B69-F8614B2B4571,MD,EACEA39C-CEE4-43BF-B6F4-33BDCC1EF712,VehicleNotAtScene,PassengerCar,ChangingLanes,Eastbound,35.0,No,No,2022,FORD,39.10762631,-76.93818835,E-Series_Ford,12,2025,9,9,12,Tuesday,2025-09-09,37
1082,MCP33620067,250040938,Montgomery_County_Police,Property Damage Crash,2025-09-12 06:26:00,Maryland_State_Route,NEW HAMPSHIRE AVE,HICKERSON DR,Rear-End (Same Direction),Tailgating,Clear,Dry,Dawn,Traffic Signal,None Detected,9D0F0234-0517-499F-B2F7-F56D2D4762C7,MD,EC00FF95-3035-4F49-BAEC-68F300AC8EB0,Twelve O Clock,PickupTruck,MakingRightTurn,Northbound,35.0,No,No,2013,TOYOTA,39.01148786,-76.97883596,Tundra_Toyota,6,2025,9,12,6,Friday,2025-09-12,37
1083,MCP29160035,250040411,Montgomery_County_Police,Injury Crash,2025-09-09 09:00:00,Maryland_State_Route,OLNEY SANDY SPRING RD,LARCH AVE,Single Vehicle,Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,2046FEB9-C095-4343-BE44-527491919F6A,MD,D440966F-D501-42E1-9758-677F041233D7,One O Clock,SchoolBus,MovingConstantSpeed,Eastbound,35.0,No,No,2017,HONDA,39.14627615,-77.04020721,Civic_Honda,9,2025,9,9,9,Tuesday,2025-09-09,37
1084,MCP285900JN,250040952,Montgomery_County_Police,Property Damage Crash,2025-09-12 08:50:00,Municipality_Route,TWIN LAKES DR,BONANZA WAY,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,None Detected,71610BDC-B890-4338-A856-A1B8632E610A,MD,A2D0B44C-AFE4-41DC-B9BD-A5721EBE235D,Six O Clock,SportUtilityVehicle,SlowingOrStopping,Eastbound,40.0,No,No,2009,HONDA,39.12902383,-77.23060255,CR-V_Honda,8,2025,9,12,8,Friday,2025-09-12,37
1086,MCP3190006V,250040144,Montgomery_County_Police,Injury Crash,2025-09-07 15:00:00,Interstate_Route,UNIVERSITY BLVD W (WB/L),POWDER MILL RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,70C3DFF8-AF54-4522-BC22-2EE9768082E0,MD,14B947DD-E5CA-4331-945F-FB75E6550EE4,Eight O Clock,SportUtilityVehicle,MakingLeftTurn,Westbound,2.5,No,No,2024,JEEP,39.08936183,-77.06942243,Wrangler_Jeep,15,2025,9,7,15,Sunday,2025-09-07,36
1087,MCP285900JP,250040964,Montgomery_County_Police,Injury Crash,2025-09-12 10:15:00,Interstate_Route,EISENHOWER MEMORIAL HWY,INDUSTRIAL PKWY,Single Vehicle,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,8729A57E-071C-4980-9631-3533B5AA4317,MD,05EACF8B-BED3-46CC-A0D5-746480F4A674,Ten O Clock,PassengerCar,ChangingLanes,Northbound,55.0,No,No,2020,TOYOTA,39.1629,-77.23657383,Camry_Toyota,10,2025,9,12,10,Friday,2025-09-12,37
1088,MCP3441001H,250041334,Montgomery_County_Police,Property Damage Crash,2025-09-14 19:42:00,Maryland_State_Route,BRADLEY BLVD,HILLMEAD RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,E9DADFDB-4E89-48AA-83C9-173A2A9FE195,MD,5651E899-5FA9-4606-9B91-E7E2DCECF4B1,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Not On Roadway,2.5,No,No,2022,TOYOTA,39.04276288,-77.1131544,Avalon_Toyota,19,2025,9,14,19,Sunday,2025-09-14,37
1089,EJ79150008,250039235,Gaithersburg_Police_Department,Injury Crash,2025-09-02 10:34:00,County_Route,SHADY GROVE RD,RAMP 3 FR SHADY GROVE RD WB TO MD200A NB,Angle Collision,Traffic Control Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,F5AE00DF-6250-49F8-8A9D-FC89C393E637,FL,65A70235-E5DC-4149-ADD0-B8618A4056FE,Twelve O Clock,SportUtilityVehicle,MovingConstantSpeed,West,40.0,No,No,2016,JEEP,39.13100048,-77.16102244,Grand Cherokee_Jeep,10,2025,9,2,10,Tuesday,2025-09-02,36
1090,MCP30090092,250040642,Montgomery_County_Police,Property Damage Crash,2025-09-10 11:20:00,Bicycle_Route,PINEY MEETINGHOUSE RD,NORTHAMPTON DR,Rear-End (Same Direction),Tailgating,Rain,Wet,Daylight,Traffic Signal,None Detected,E6C29C77-8F11-41AF-99DF-F851EBA5E3B6,MD,F4DED5FA-7C20-4C9C-AB3E-EB5493652846,Six O Clock,PickupTruck,SlowingOrStopping,Southbound,45.0,No,No,2020,CHEVROLET,39.20233233,-77.2527335,Colorado_Chevrolet,11,2025,9,10,11,Wednesday,2025-09-10,37
1091,MCP3358003N,250041248,Montgomery_County_Police,Injury Crash,2025-09-14 07:43:00,Maryland_State_Route,ROCKVILLE PIKE (SB/L),OLD GEORGETOWN RD (SB/L),Rear vs Side,Traffic Control Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,92057518-4924-4362-994B-B08D121C7956,DC,552792E4-59A2-4A8B-9540-D92F31950AE9,Twelve O Clock,PassengerCar,MovingConstantSpeed,South,35.0,No,No,2020,MAZDA,39.04953594,-77.11429956,Mazda6_Mazda,7,2025,9,14,7,Sunday,2025-09-14,37
1092,MCP3280007D,250040127,Montgomery_County_Police,Property Damage Crash,2025-09-04 09:45:00,Maryland_State_Route,COLUMBIA PIKE (SB/L),PEARL ST,Angle Collision,Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,38BD4E93-46CC-4C7C-AE23-6222CAB8A2B1,MD,E278A0CC-A051-4F96-BB5D-15FEBEA3502A,Eleven O Clock,PassengerCar,StoppedInTrafficLane,Not On Roadway,2.5,No,No,2021,SUBARU,39.04084411,-76.9901212,Forester_Subaru,9,2025,9,4,9,Thursday,2025-09-04,36
1093,MCP3107003K,250041161,Montgomery_County_Police,Injury Crash,2025-09-13 14:13:00,Municipality_Route,E GUDE DR (WB/L),TAFT CT,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,80384094-6A90-476E-9C5A-14A8BCA24CA1,MD,917F2D09-D54A-4AAC-9B29-E1EE6BB02E15,Four O Clock,PassengerCar,MakingLeftTurn,Westbound,35.0,No,No,2013,HONDA,39.09429083,-77.1324055,Accord_Honda,14,2025,9,13,14,Saturday,2025-09-13,37
1094,DD5648004C,250041270,Rockville_Police_Department,Property Damage Crash,2025-09-14 11:50:00,Municipality_Route,CONGRESSIONAL LA,ROCKVILLE PIKE,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,69D9AC1F-188A-4B56-8DCE-74E0EA0E0071,MD,97DB896E-8E9A-4C47-9F9E-6504202B6A19,Four O Clock,PassengerCar,MakingLeftTurn,West,40.0,No,No,2017,TOYOTA,39.06432668,-77.1260717,Camry_Toyota,11,2025,9,14,11,Sunday,2025-09-14,37
1095,MCP28250028,250040618,Montgomery_County_Police,Property Damage Crash,2025-09-10 09:37:00,County_Route,RICHTER FARM RD (EB/L),GERMANTOWN RD,Head-On,Speed Related,Rain,Wet,Daylight,Traffic Signal,None Detected,37C8277B-DB03-4FCF-9FD0-75C26CCAC90E,MD,0085E839-525D-4C28-9BCD-FEC571ACD832,Eleven O Clock,SportUtilityVehicle,MovingConstantSpeed,Eastbound,35.0,No,No,2023,AUDI,39.15414967,-77.28740733,Q5_Audi,9,2025,9,10,9,Wednesday,2025-09-10,37
1096,MCP2445007C,250040820,Montgomery_County_Police,Injury Crash,2025-09-11 11:55:00,Maryland_State_Route,OLD HUNDRED RD,FREDERICK RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,Traffic Signal,None Detected,13EECC56-2162-4ECE-9441-FCD8321C5D86,MD,BA4DDC06-9324-4A16-B1E3-030EC12C5CBC,Six O Clock,PassengerCar,SlowingOrStopping,Northbound,30.0,No,No,2020,HYUNDAI,39.28075015,-77.31504009,Elantra_Hyundai,11,2025,9,11,11,Thursday,2025-09-11,37
